source,employer_name,city,state,zip,naics,workers_or_members,union_name,union_fnum,affiliation,sector,union_olms_sector,date,recognition_type,case_number,employer_id
NLRB_ELECTION_WIN,"The Centurion Group, Inc.",Batavia,NY,14020-1094,,18,United Professional and Service Employees Union Local 1222,137,,Private,,10/15/2015,NLRB_ELECTION_WIN,03-RC-159888,
NLRB_ELECTION_WIN,Akima Global Services,Batavia,NY,14020,,21,"Furlong, Richard
Lipsitz Green Scime Cambria LLP",,,Private,,10/15/2015,NLRB_ELECTION_WIN,03-RC-160801,0a075ddf85fcffcf
NLRB_ELECTION_WIN,Cornell University,Ithaca,NY,14850-2826,,8,"International Brotherhood of Teamsters, Local 317",48830,,Private,,10/22/2015,NLRB_ELECTION_WIN,03-RC-160843,7962aa0adb0ae948
NLRB_ELECTION_WIN,Cornell University,Ithica,NY,14850,,9,TEAMSTERS LOCAL 317,48830,,Private,,10/22/2015,NLRB_ELECTION_WIN,03-RC-161305,7962aa0adb0ae948
NLRB_ELECTION_WIN,"Ryder Truck Rental, Inc.",Schenectady,NY,12306,,15,"International Brotherhood of Teamsters, Local 294",42415,,Private,,11/19/2015,NLRB_ELECTION_WIN,03-RC-162167,bbc08907b97bd449
NLRB_ELECTION_WIN,"Five Star Equipment, Inc.",East Syracuse,NY,13057-9637,,6,"International Union of Operating Engineers, Local 158 District 106",17173,,Private,,11/23/2015,NLRB_ELECTION_WIN,03-RC-162938,24318abbb22f3ecb
NLRB_ELECTION_WIN,Comprehensive Rehabilitation & Nursing Center at Williamsville,Williamsville,NY,14221,,17,1199 SEIU  United Healthcare Workers East,137,,Private,,11/20/2015,NLRB_ELECTION_WIN,03-RC-163194,
NLRB_ELECTION_WIN,"Beacon Volunteer Ambulance Corps, Inc.",Beacon,NY,12508,,13,"United Professional and Service Employees Union, Local 1222",137,,Private,,12/22/2015,NLRB_ELECTION_WIN,03-RC-165424,eb1ab8064d479f87
NLRB_ELECTION_WIN,WELLS COLLEGE,Aurora,NY,13026-9747,,35,SEIU Local 200 United,137,,Private,,1/29/2016,NLRB_ELECTION_WIN,03-RC-166366,54fb7d65e2e8cfe6
NLRB_ELECTION_WIN,CSRA,Latham,NY,12110-3514,,1,"International Association of Machinists & Aerospace Workers, AFL-CIO, DL 1, LL 321",541564,,Private,,1/21/2016,NLRB_ELECTION_WIN,03-RC-167064,
NLRB_ELECTION_WIN,First Student Inc.,Philadelphia,NY,13673,,131,,,,Private,,1/29/2016,NLRB_ELECTION_WIN,03-RC-167504,095bb8b65bf504af
NLRB_ELECTION_WIN,Student Transportation of America,Lockport,NY,14094,,8,Truck Drivers Local Union No. 449,2199,,Private,,2/29/2016,NLRB_ELECTION_WIN,03-RC-169063,d3cd5180e0815673
NLRB_ELECTION_WIN,NHRC Acqistion LLC d/b/a Humboldt House Rehabilitation and Nursing Center,Buffalo,NY,14208,,31,"Creighton, Catherine
Creighton, Johnsen & Giroux",,,Private,,3/31/2016,NLRB_ELECTION_WIN,03-RC-171567,
NLRB_ELECTION_WIN,"First Transit, Inc.",Cuba,NY,14727,,39,"International Brotherhood of Teamsters, Local 264",38823,,Private,,4/13/2016,NLRB_ELECTION_WIN,03-RC-172092,53acf1412c1c4e64
NLRB_ELECTION_WIN,ITHACA COLLEGE,Ithaca,NY,14850-7002,,48,"Service Employees International Union, Local 200 United",137,,Private,,5/24/2016,NLRB_ELECTION_WIN,03-RC-173675,47df81bf40e9cb8c
NLRB_ELECTION_WIN,Hamilton College,Clinton,NY,13323-1218,,17,"Clark, Matthew
Gregory, Moore, Jeakle & Brooks, P.C.",,,Private,,5/13/2016,NLRB_ELECTION_WIN,03-RC-174413,95be42ce542784d5
NLRB_ELECTION_WIN,Rochester Gas & Electric Corporation,Rochester,NY,14649,,31,"Arnault, Bryan
Blitman & King LLP",,,Private,,5/25/2016,NLRB_ELECTION_WIN,03-RC-174601,0005579c705b1857
NLRB_ELECTION_WIN,G4S,Ontario,NY,14519-9364,,84,"Clark, Matthew
GREGORY, MOORE, BROOKS & CLARK, PC",,,Private,,6/13/2016,NLRB_ELECTION_WIN,03-RC-175912,
NLRB_ELECTION_WIN,"Health Quest Systems, Inc.",Lagrangeville,NY,12540-5128,,27,"Tuminaro, Amelia
Gladstein, Reif & Meginniss, LLP",,,Private,,6/16/2016,NLRB_ELECTION_WIN,03-RC-176592,
NLRB_ELECTION_WIN,"United Natural Foods, Inc.",Montgomery,NY,12549,,88,International Brotherhood of Teamsters Local 445,27514,,Private,,7/7/2016,NLRB_ELECTION_WIN,03-RC-177659,ed9dec986feaf750
NLRB_ELECTION_WIN,NHRC Acquisition LLC d/b/a Humboldt House Rehabilitation and Nursing Center,Buffalo,NY,14214,,49,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,7/7/2016,NLRB_ELECTION_WIN,03-RC-178145,
NLRB_ELECTION_WIN,NAES Corporation,Athens,NY,12015-6504,,24,"International Union of Operating Engineers, Local 158 District 106",17173,,Private,,7/14/2016,NLRB_ELECTION_WIN,03-RC-178300,
NLRB_ELECTION_WIN,Auburn Senior Service Center,Auburn,NY,13021,,7,"Dunn, Ronald
Gleason, Dunn, Walsh & O'Shea",,,Private,,7/27/2016,NLRB_ELECTION_WIN,03-RC-178457,
NLRB_ELECTION_WIN,"AlliedBarton Security Services, LLC",Buffalo,NY,14202,,14,Law Enforcement Officers Security Unions (LEOSU),545207,,Private,,8/12/2016,NLRB_ELECTION_WIN,03-RC-180392,
NLRB_ELECTION_WIN,"Capital Region Landfills, Inc.",Cohoes,NY,12047-4894,,11,"International Union of Operating Engineers, Local 158 District 106",17173,,Private,,8/24/2016,NLRB_ELECTION_WIN,03-RC-181045,
NLRB_ELECTION_WIN,"Cranesville Block Co., Inc.",Amsterdam,NY,12010,,4,"Bramley, Bruce
Pozefsky, Bramley & Murphy",,,Private,,8/30/2016,NLRB_ELECTION_WIN,03-RC-181293,59fb5913d65b4618
NLRB_ELECTION_WIN,"Cranesville Block Co., Inc.",Amsterdam,NY,12010,,6,"International Brotherhood of Teamsters, Local 294",42415,,Private,,8/30/2016,NLRB_ELECTION_WIN,03-RC-181309,59fb5913d65b4618
NLRB_ELECTION_WIN,Rochester Gas and Electric Corporation,Rochester,NY,14611,,1,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL UNION 36",543171,,Private,,9/13/2016,NLRB_ELECTION_WIN,03-RC-182598,0005579c705b1857
NLRB_ELECTION_WIN,"Aramark Uniform Services, a division of Aramark Uniform & Career Apparel, LLC",Rochester,NY,14624,,3,"Geraci, Michael
TREVETT CRISTO SALZER & ANDOLINA, PC",,,Private,,11/17/2016,NLRB_ELECTION_WIN,03-RC-184877,
NLRB_ELECTION_WIN,"Anheuser-Busch, LLC",Baldwinsville,NY,13027,,3,Teamsters Local 1149,17078,,Private,,11/1/2016,NLRB_ELECTION_WIN,03-RC-185455,
NLRB_ELECTION_WIN,G4S Secure Solutions,Williamsville,NY,14221,,16,"United Federation of Special Police and Security Officers, Inc.",518836,,Private,,11/16/2016,NLRB_ELECTION_WIN,03-RC-186830,
NLRB_ELECTION_WIN,"Kira, LLC",Champlain,NY,12919,,5,Truck Drivers and Helpers Local 687,39042,,Private,,11/28/2016,NLRB_ELECTION_WIN,03-RC-187558,
NLRB_ELECTION_WIN,"The Institute for Family Health, Inc.",New York,NY,10035-1217,,194,"Tuminaro, Amelia
Gladstein, Reif & Meginniss, LLP",,,Private,,12/1/2016,NLRB_ELECTION_WIN,03-RC-187599,7266cbccbdc59c83
NLRB_ELECTION_WIN,"Cranesville Block Co., Inc.",Amsterdam,NY,12010-7668,,4,"International Brotherhood of Teamsters, Local 294",42415,,Private,,9/11/2017,NLRB_ELECTION_WIN,03-RC-190952,59fb5913d65b4618
NLRB_ELECTION_WIN,Red-Rochester LLC,Rochester,NY,14615,,18,"Tarasuk, John
Upstate New York Operating Engineers, Local 158",,,Private,,2/10/2017,NLRB_ELECTION_WIN,03-RC-191251,
NLRB_ELECTION_WIN,Bard College,Annandale on Hudson,NY,12504-5000,,13,Hudson Valley Safety and Security Officers Union,518836,,Private,,4/4/2017,NLRB_ELECTION_WIN,03-RC-193456,04887f090826ef1f
NLRB_ELECTION_WIN,Senior Network Health LLC,Utica,NY,13502-4801,,13,"Care Manager Murses Association, NYSUT, FNHP, AFT",189,,Private,,3/28/2017,NLRB_ELECTION_WIN,03-RC-193904,044788c536a6f618
NLRB_ELECTION_WIN,"Penske Logistics, LLC",Oswego,NY,13126,,63,"International Brotherhood of Teamsters, Local 317",48830,,Private,,2/7/2018,NLRB_ELECTION_WIN,03-RC-194250,a85680f45c874ae6
NLRB_ELECTION_WIN,"River Meadow, LLC d/b/a James Square Health and Rehabilitation Centre",Syracuse,NY,13203,,207,1199SEIU United Healthcare Workers East,,,Private,,4/6/2017,NLRB_ELECTION_WIN,03-RC-194578,
NLRB_ELECTION_WIN,"NIAGARA FALLS COACH LINES, INC.",Niagara Falls,NY,14303,,50,Teamsters Local Union 264,38823,,Private,,4/5/2017,NLRB_ELECTION_WIN,03-RC-194673,fdb6b4dc2e583444
NLRB_ELECTION_WIN,Olin Chlor Alkali Products,Niagara Falls,NY,14303-1959,,26,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO CLC",117,,Private,,4/14/2017,NLRB_ELECTION_WIN,03-RC-195075,ff7730ad465c8b04
NLRB_ELECTION_WIN,TLC HEALTH NETWORK,Irving,NY,14081,,64,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,4/19/2017,NLRB_ELECTION_WIN,03-RC-195491,
NLRB_ELECTION_WIN,TLC HEALTH NETWORK,Irving,NY,14081,,57,1199 SEIU United Healthcare Workers East,137,,Private,,4/19/2017,NLRB_ELECTION_WIN,03-RC-195492,
NLRB_ELECTION_WIN,Wendt Corporation,Buffalo,NY,14225,,36,"GORLICK, ANDREW
GORLICK, KRAVITZ & LISTHAUS, P.C.",,,Private,,6/9/2017,NLRB_ELECTION_WIN,03-RC-198164,c8e7fe9cb96ee2a2
NLRB_ELECTION_WIN,Intomes Technical Services Inc.,Springville,NY,14141,,31,"International Association of Machinists and Aerospace Workers, AFL-CIO District Lodge 65",107,,Private,,6/8/2017,NLRB_ELECTION_WIN,03-RC-198224,
NLRB_ELECTION_WIN,"Gimme Coffee, Inc.",Ithaca,NY,14850-8654,,20,Workers United Local 2833,545583,,Private,,5/31/2017,NLRB_ELECTION_WIN,03-RC-198769,25ddd55b05f988f0
NLRB_ELECTION_WIN,Brega Transport Corporation,Valley Cottage,NY,10989,,117,"The International Association of Sheet Metal, Air, Rail & Transportation Workers – Transportation Division (“SMART-TD”), Formerly United Transportation Union",100,,Private,,6/16/2017,NLRB_ELECTION_WIN,03-RC-198792,
NLRB_ELECTION_WIN,"Family Medicine Associates of Central New York, P.C.",Cicero,NY,13039,,33,Teamsters Local 1149,17078,,Private,,6/16/2017,NLRB_ELECTION_WIN,03-RC-200002,
NLRB_ELECTION_WIN,Children's Home of Kingston,Kingston,NY,12401,,5,"Malave, Zachira
Grove Street Academy Faculty Association, NYSUT, AFT, NEA, AFL-CIO",,,Private,,7/13/2017,NLRB_ELECTION_WIN,03-RC-200275,4da532277672ef36
NLRB_ELECTION_WIN,"GreenPac Mill, LLC",Niagara Falls,NY,14303-2128,,106,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union",117,,Private,,8/15/2017,NLRB_ELECTION_WIN,03-RC-202559,
NLRB_ELECTION_WIN,COLGATE UNIVERSITY,Hamilton,NY,13346-1338,,8,SEIU Local 200 United,137,,Private,,9/27/2017,NLRB_ELECTION_WIN,03-RC-205477,abf2f325638de987
NLRB_ELECTION_WIN,"Presbyterian Home for CNY, Inc.",New Hartford,NY,13413-5394,,223,UFCW Local One,76,,Private,,1/19/2018,NLRB_ELECTION_WIN,03-RC-205640,4a1c7a395aefc410
NLRB_ELECTION_WIN,"Oldcastle APG Northeast, Inc.",Batavia,NY,14020-3337,,12,International Brotherhood of Teamsters Local 118,1802,,Private,,10/4/2017,NLRB_ELECTION_WIN,03-RC-205878,
NLRB_ELECTION_WIN,"Absolut Center for Nursing and Rehabilitation at Aurora Park, LLC",East Aurora,NY,14052,,44,1199 SEIU United Healthcare Workers East,137,,Private,,10/26/2017,NLRB_ELECTION_WIN,03-RC-206882,d82d835613b64351
NLRB_ELECTION_WIN,"Absolut Center for Nursing and Rehabilitation at Orchard Park, LLC",Orchard Park,NY,14217,,18,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,10/26/2017,NLRB_ELECTION_WIN,03-RC-206885,d82d835613b64351
NLRB_ELECTION_WIN,"Samaritan Senior Village, Inc.",Watertown,NY,13601-3025,,85,"Ruhlen, Sarah
Satter Law Firm, PLLC",,,Private,,10/25/2017,NLRB_ELECTION_WIN,03-RC-206892,
NLRB_ELECTION_WIN,"Wingate at St. Francis, Inc.",Beacon,NY,12508-2055,,102,"Tuminaro, Amelia
Gladstein, Reif & Meginniss, LLP",,,Private,,10/27/2017,NLRB_ELECTION_WIN,03-RC-207380,
NLRB_ELECTION_WIN,"Samaritan-Keep Nursing Home, Inc.",Watertown,NY,13601-4361,,122,1199SEIU Healthcare Workers East,137,,Private,,11/1/2017,NLRB_ELECTION_WIN,03-RC-207587,
NLRB_ELECTION_WIN,STANLEY G FALK SCHOOL,Buffalo,NY,14202,,247,"Stanley G. Falk Staff Union, NYSUT, AFT, NEA & AFL-CIO",189,,Private,,11/30/2017,NLRB_ELECTION_WIN,03-RC-208764,
NLRB_ELECTION_WIN,"Healthcare Services Group, Inc.",Beacon,NY,12508-2055,,24,1199 SEIU United Healthcare Workers East,137,,Private,,11/29/2017,NLRB_ELECTION_WIN,03-RC-209019,
NLRB_ELECTION_WIN,"Samaritan Senior Village, Inc.",Watertown,NY,13601-3025,,40,"Ruhlen, Sarah
Satter Law Firm, PLLC",,,Private,,12/6/2017,NLRB_ELECTION_WIN,03-RC-209806,
NLRB_ELECTION_WIN,"Mr. Bult's, Inc.",East Syracuse,NY,13057,,127,International Brotherhood of Teamsters Local 118,1802,,Private,,1/30/2018,NLRB_ELECTION_WIN,03-RC-211827,
NLRB_ELECTION_WIN,"Troy Ambulance Service, Inc. d/b/a Empire Ambulance Service Troy Division",Clifton Park,NY,12065-8607,,45,United Professional and Service Employees Union Local 1222,137,,Private,,2/28/2018,NLRB_ELECTION_WIN,03-RC-213858,
NLRB_ELECTION_WIN,"Troy Ambulance Service, Inc. d/b/a Empire Ambulance Service Glens Falls Division",Clifton Park,NY,12065,,39,United Professional and Service Employees Union Local 1222,137,,Private,,2/28/2018,NLRB_ELECTION_WIN,03-RC-213874,
NLRB_ELECTION_WIN,Vassar Brothers Medical Center,Poughkeepsie,NY,12601-3990,,11,1199 SEIU United Healthcare Workers East,,,Private,,3/20/2018,NLRB_ELECTION_WIN,03-RC-215262,358b16bb269a8760
NLRB_ELECTION_WIN,"Student Transportation of America, Inc. d/b/a STA of New York, Inc.",Newfane,NY,14108-9740,,59,"Giroux, E.
Creighton, Johnsen & Giroux",,,Private,,3/21/2018,NLRB_ELECTION_WIN,03-RC-215513,
NLRB_ELECTION_WIN,"The Champlain Telephone Company and PrimeLink, Inc., a single employer",Plattsburgh,NY,12903-4916,,13,"Arnault, Bryan
Blitman & King LLP",,,Private,,4/2/2018,NLRB_ELECTION_WIN,03-RC-216394,
NLRB_ELECTION_WIN,Albany Medical Center,Albany,NY,12208-3412,,2153,"LaManque, Wendy
Cohen Weiss and Simon  LLP",,,Private,,4/13/2018,NLRB_ELECTION_WIN,03-RC-216697,788c128d509e61b0
NLRB_ELECTION_WIN,"Tech Air of Wappingers Falls, LLC",Wappingers Falls,NY,12590-4961,,3,"Teamsters Local 456, I.B.T.",21006,,Private,,4/11/2018,NLRB_ELECTION_WIN,03-RC-216811,
NLRB_ELECTION_WIN,Nazareth College of Rochester,Rochester,NY,14618,,370,"Connor, Mairead
Law Offices of Mairead E. Connor, PLLC",,,Private,,6/5/2018,NLRB_ELECTION_WIN,03-RC-218093,ad446ddba0e7080a
NLRB_ELECTION_WIN,"Empire Merchants North, LLC",West Coxsackie,NY,12192-1341,,4,"International Brotherhood of Teamsters, Local 294",42415,,Private,,5/24/2018,NLRB_ELECTION_WIN,03-RC-218974,45a23d97ea3c27d7
NLRB_ELECTION_WIN,"First Student, Inc.",Glenmont,NY,12077,,172,"International Brotherhood of Teamsters, Local 294",42415,,Private,,5/23/2018,NLRB_ELECTION_WIN,03-RC-218976,095bb8b65bf504af
NLRB_ELECTION_WIN,A.O. Fox Memorial Hospital,Sidney,NY,13838,,15,"Wheeler, Samuel
Cohen Weiss and Simon, LLP",,,Private,,5/31/2018,NLRB_ELECTION_WIN,03-RC-220076,86f1c85d40591a04
NLRB_ELECTION_WIN,"HRNC, LLC d/b/a Highland Park Rehabilitation",Wellsville,NY,14895-1397,,56,"Ruhlen, Sarah
Satter Law Firm, PLLC",,,Private,,7/18/2018,NLRB_ELECTION_WIN,03-RC-222564,
NLRB_ELECTION_WIN,Absolutcare of Orchard Brooke LLC,Orchard Park,NY,14127-3198,,17,1199 SEIU United Healthcare Workers East,137,,Private,,7/19/2018,NLRB_ELECTION_WIN,03-RC-223181,
NLRB_ELECTION_WIN,"Imerys Steelcasting USA, Inc.",Niagara Falls,NY,14305,,38,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union",117,,Private,,8/15/2018,NLRB_ELECTION_WIN,03-RC-223834,87658fabd129f9d6
NLRB_ELECTION_WIN,Claxton-Hepburn Medical Center,Ogdensburg,NY,13669-4510,,4,The New York State Nurses Association,,,Private,,8/7/2018,NLRB_ELECTION_WIN,03-RC-223878,d02fb87d56ee316a
NLRB_ELECTION_WIN,"Health Quest Systems, Inc.",Poughkeepsie,NY,12601-____,,45,1199 SEIU United Healthcare Workers East,137,,Private,,8/7/2018,NLRB_ELECTION_WIN,03-RC-224125,
NLRB_ELECTION_WIN,"PAE Aviation and Technical Services, LLC",Niagara Falls,NY,14304-1617,,4,"International Association of Machinists & Aerospace Workers, AFL-CIO, District 65",107,,Private,,8/24/2018,NLRB_ELECTION_WIN,03-RC-225190,81d63fc4c1569354
NLRB_ELECTION_WIN,"Family Services of Rochester, Inc. d/b/a Family Service Communities",Rochester,NY,14611,,10,International Brotherhood of Electrical Workers Local 86,46952,,Private,,9/10/2018,NLRB_ELECTION_WIN,03-RC-225705,
NLRB_ELECTION_WIN,"Auburn Memorial Medical Services, PC",Auburn,NY,13021,,121,1199SEIU Healthcare Workers East,137,,Private,,10/18/2018,NLRB_ELECTION_WIN,03-RC-226811,
NLRB_ELECTION_WIN,"Welded Tube USA, Inc.",Buffalo,NY,14218-2557,,77,"Manzolillo, Brad
United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO - CLC",,,Private,,10/11/2018,NLRB_ELECTION_WIN,03-RC-227903,7b470e37f4778607
NLRB_ELECTION_WIN,PeroxyChem LLC,Saratoga Springs,NY,12866,,9,ICWUC/UFCW,76,,Private,,12/13/2018,NLRB_ELECTION_WIN,03-RC-231616,
NLRB_ELECTION_WIN,The College of Saint Rose,Albany,NY,12203-1490,,18,Service Employees International Union Local 200United,137,,Private,,1/17/2019,NLRB_ELECTION_WIN,03-RC-233615,3c1d52215d4f03ae
NLRB_ELECTION_WIN,"First Transit, Inc.",Cuba,NY,14727,,4,International Brotherhood of Teamsters Local 264,38823,,Private,,3/28/2019,NLRB_ELECTION_WIN,03-RC-235563,53acf1412c1c4e64
NLRB_ELECTION_WIN,"Altice Technical Service, a business division of CSC Holdings, LLC",Bethpage,NY,11714-3581,,41,Communications Workers of America,78,,Private,,3/28/2019,NLRB_ELECTION_WIN,03-RC-236111,
NLRB_ELECTION_WIN,Cascades Containerboard Packaging,Niagara Falls,NY,14303,,115,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, DISTRICT LODGE 65, AFL-CIO",107,,Private,,4/26/2019,NLRB_ELECTION_WIN,03-RC-238346,c705d16dbad57816
NLRB_ELECTION_WIN,"Sodexo Education West, LLC",Schenectady,NY,12308-____,,70,"Civil Service Employees Association, Inc., Local 1000, AFSCME, AFL-CIO",,,Private,,5/10/2019,NLRB_ELECTION_WIN,03-RC-239505,9e647f53fd292208
NLRB_ELECTION_WIN,"Health Quest Systems, Inc.",Lagrangeville,NY,12540-5128,,44,1199 SEIU United Healthcare Workers East,137,,Private,,5/22/2019,NLRB_ELECTION_WIN,03-RC-240294,
NLRB_ELECTION_WIN,"Valshire Spot, Inc. d/b/a Spot Coffee",Rochester,NY,14604-____,,11,"Lapoff, Lucinda
Trevett Cristo P.C.",,,Private,,5/28/2019,NLRB_ELECTION_WIN,03-RC-241031,
NLRB_ELECTION_WIN,"STA of New York, Inc. d/b/a Ridge Road Express",Gasport,NY,14067,,48,International Brotherhood of Teamsters Local Union 449,2199,,Private,,6/5/2019,NLRB_ELECTION_WIN,03-RC-241310,
NLRB_ELECTION_WIN,"Valley View Manor, LLC d/b/a Valley View Manor Nursing Home",Norwich,NY,13815-1556,,59,"Retail, Wholesale, and Department Store Union, UFCW",71,,Private,,6/19/2019,NLRB_ELECTION_WIN,03-RC-242464,6b6bbd2f72a68868
NLRB_ELECTION_WIN,"JSSG Healthcare, LLC d/b/a/ Fiddlers Green Manor Nursing & Rehabilitation Center",Springville,NY,14141,,3,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,6/27/2019,NLRB_ELECTION_WIN,03-RC-242674,
NLRB_ELECTION_WIN,Unity Hospital of Rochester,Rochester,NY,14611,,15,"International Union of Operating Engineers Local 158, District 832",17173,,Private,,8/29/2019,NLRB_ELECTION_WIN,03-RC-245787,
NLRB_ELECTION_WIN,"Spot Coffee Williamsville, Inc.",Buffalo,NY,14202,,78,Workers United,518899,,Private,,8/20/2019,NLRB_ELECTION_WIN,03-RC-246116,
NLRB_ELECTION_WIN,The New York State Correctional Officers and Police Benevolent Association,Albany,NY,12209,,13,Professional Association of NYSCOPBA Employees,,,Private,,9/23/2019,NLRB_ELECTION_WIN,03-RC-246300,
NLRB_ELECTION_WIN,"Communications Workers of America, Local 1168",Amherst,NY,14228,,5,"International Brotherhood of Teamsters, Local 264",38823,,Private,,9/16/2019,NLRB_ELECTION_WIN,03-RC-247088,a092d132475cfaab
NLRB_ELECTION_WIN,University of Rochester,Rochester,NY,14642,,59,International Brotherhood of Teamsters Local 118,1802,,Private,,9/27/2019,NLRB_ELECTION_WIN,03-RC-247525,03f5586e598b75c4
NLRB_ELECTION_WIN,"D.J. Gerling Electric Enterprises, Inc. .",Burt,NY,14028,,8,IBEW Local 237,39282,,Private,,10/29/2019,NLRB_ELECTION_WIN,03-RC-247603,
NLRB_ELECTION_WIN,"Telco Construction, Inc.",East Aurora,NY,14052,,3,Laborers International Union of North America Upstate New York Laborers District Council Local 210,80,,Private,,10/17/2019,NLRB_ELECTION_WIN,03-RC-247647,
NLRB_ELECTION_WIN,The Sciencenter Discovery Museum,Ithaca,NY,14850,,21,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,11/8/2019,NLRB_ELECTION_WIN,03-RC-249243,
NLRB_ELECTION_WIN,"Gustavus Adolphus Child and Family Services, Inc. (GA Learning Center)","Jamestown, NY  14701",NY,14701,,31,"Learning Center Employees' Union, NYSUT AFT, NEA, AFL-CIO",189,,Private,,11/13/2019,NLRB_ELECTION_WIN,03-RC-249779,
NLRB_ELECTION_WIN,"Chatham Rescue Squad, Inc.",Ghent,NY,12037,,16,United Professional and Service Employees Union Local 1222,137,,Private,,11/26/2019,NLRB_ELECTION_WIN,03-RC-250701,
NLRB_ELECTION_WIN,GORNC Operating LLC d/b/a Gowanda Rehabilitation & Nursing Center,Gowanda,NY,14070-1530,,12,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,1/9/2020,NLRB_ELECTION_WIN,03-RC-253300,
NLRB_ELECTION_WIN,"North Country Dairy, LLC",North Lawrence,NY,12967-____,,7,International Brotherhood of Teamsters Local 687,39042,,Private,,2/12/2020,NLRB_ELECTION_WIN,03-RC-254755,bbebc2e5b8d9c880
NLRB_ELECTION_WIN,"Health Quest Systems, Inc.",Poughkeepsie,NY,12601,,85,1199 SEIU United Healthcare Workers East,137,,Private,,2/13/2020,NLRB_ELECTION_WIN,03-RC-255002,
NLRB_ELECTION_WIN,"Wainfleet Companies, LLC d/b/a Perks Cafe",Buffalo,NY,14222,,16,"Creighton, Catherine
Creighton Johnsen & Giroux",,,Private,,3/12/2020,NLRB_ELECTION_WIN,03-RC-256434,
NLRB_ELECTION_WIN,Kaleida Health,Buffalo,NY,14210-____,,2,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO",,,Private,,3/11/2020,NLRB_ELECTION_WIN,03-RC-256608,e58932ef5b99289b
NLRB_ELECTION_WIN,Kaleida Health,Buffalo,NY,14210-____,,6,"Communications Workers of America, AFL-CIO",78,,Private,,3/11/2020,NLRB_ELECTION_WIN,03-RC-256618,e58932ef5b99289b
NLRB_ELECTION_WIN,Vassar Brothers Medical Center,Poughkeepsie,NY,12601-3990,,15,"Singer, Olivia
Cohen, Weiss and Simon, LLP",,,Private,,6/18/2020,NLRB_ELECTION_WIN,03-RC-257153,358b16bb269a8760
NLRB_ELECTION_WIN,Kaleida Health,Buffalo,NY,14210-____,,41,"Communications Workers of America, AFL-CIO",78,,Private,,6/18/2020,NLRB_ELECTION_WIN,03-RC-257840,e58932ef5b99289b
NLRB_ELECTION_WIN,"Empire Merchants North, LLC",West Coxsackie,NY,12192-1341,,5,"International Brotherhood of Teamsters, Local 294",42415,,Private,,5/28/2020,NLRB_ELECTION_WIN,03-RC-258062,45a23d97ea3c27d7
NLRB_ELECTION_WIN,"Health Quest Systems, Inc.",Lagrangeville,NY,12540-5128,,17,"Tuminaro, Amelia
Gladstein, Reif & Meginniss, LLP",,,Private,,7/14/2020,NLRB_ELECTION_WIN,03-RC-261374,
NLRB_ELECTION_WIN,Vassar Brothers Medical Center,Poughkeepsie,NY,12601,,12,1199SEIU United Healthcare Workers East,137,,Private,,7/14/2020,NLRB_ELECTION_WIN,03-RC-261377,358b16bb269a8760
NLRB_ELECTION_WIN,Vassar Brothers Medical Center,Poughkeepsie,NY,12601-3990,,15,1199SEIU United Healthcare Workers East,137,,Private,,9/9/2020,NLRB_ELECTION_WIN,03-RC-263314,358b16bb269a8760
NLRB_ELECTION_WIN,"Northern Onondaga Volunteer Ambulance, Inc.",Liverpool,NY,13090-____,,24,"Civil Service Employees Association, Inc., Local 1000, AFSCME, AFL-CIO",,,Private,,10/9/2020,NLRB_ELECTION_WIN,03-RC-264188,df63ef610d2ef532
NLRB_ELECTION_WIN,"Empire Merchants North, LLC",Lyons,NY,14489-____,,5,"International Brotherhood of Teamsters, Local 317",48830,,Private,,9/21/2020,NLRB_ELECTION_WIN,03-RC-264203,45a23d97ea3c27d7
NLRB_ELECTION_WIN,"Regional Health Reach, Inc.",Rochester,NY,14611-____,,10,IUE-CWA,78,,Private,,10/21/2020,NLRB_ELECTION_WIN,03-RC-265951,01862a752380d9a7
NLRB_ELECTION_WIN,Tompkins Community Action,Ithaca,NY,14580-____,,48,"IUPAT DC4, Tompkins Community Reaction Local 11",79,,Private,,11/24/2020,NLRB_ELECTION_WIN,03-RC-267224,
NLRB_ELECTION_WIN,NEWBURG EGG,Woodridge,NY,12789-5517,,175,"Milner, Eric
Simon & Milner",,,Private,,4/8/2021,NLRB_ELECTION_WIN,03-RC-267766,
